Catalogue ID,Encounter number,Group code,Date day,Date month,Season,Month numberical,Date year,Full Date,Day,Week ,Bite Confirmed,Fresh bite,Sides of body seen,body,Location,Fresh bites head,Fresh bites mid-lateral,Fresh bites dorsal fin,Fresh bites peduncle,Total fresh bites,Healing head,Healing mid-lateral,Healing dorsal fin,Healing peduncle,Total healing bites,Scarred head,Scarred mid-lateral,Scarred dorsal fin,Scarred peduncle,Total Scarred bites,surface water temp,Social cluster
HIGm0601,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,26.39318641,H13
HIGm0603,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0604,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0606,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0608,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0609,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0610,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0611,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0612,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0613,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,Yes,0,Both,10,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.39318641,H13
HIGm0614,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0615,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H13
HIGm0304,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H22
HIGm0197,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H26
HIGm0351,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H26
HIGm0352,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,Yes,0,Right,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,26.39318641,H26
HIGm0353,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H26
HIGm0354,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H26
HIGm0357,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H26
HIGm0358,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,Yes,0,Right,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.39318641,H26
HIGm0432,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H26
HIGm0434,Enc3,658,1,May,Spring,5,2009,01/05/2009,121,18,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H26
HIGm0448,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,40,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,26.39318641,H7
HIGm0214,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,26.39318641,H11
HIGm0229,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Both,50,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,26.39318641,H11
HIGm0575,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,26.39318641,H21
HIGm0577,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H21
HIGm0694,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,26.39318641,H21
HIGm0695,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,10,lateral,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,26.39318641,H21
HIGm0696,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,10,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,26.39318641,H21
HIGm0697,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H21
HIGm0532,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.39318641,H25
HIGm0533,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.39318641,H25
HIGm0535,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H25
HIGm0537,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,26.39318641,H25
HIGm0540,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.39318641,H25
HIGm0541,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H25
HIGm0542,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Both,40,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,26.39318641,H25
HIGm0622,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,26.39318641,H25
HIGm0625,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,7,1,1,9,26.39318641,H25
HIGm0449,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,30,lateral,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,26.39318641,H7
HIGm0450,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H7
HIGm0451,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H7
HIGm0452,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,26.39318641,H7
HIGm0453,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.39318641,H7
HIGm0454,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,26.39318641,H7
HIGm0455,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.39318641,H7
HIGm0457,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Left,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.39318641,H7
HIGm0495,Enc1,423,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H7
HIGm0215,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Right,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.39318641,H11
HIGm0217,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0218,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0219,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0223,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Right,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.39318641,H11
HIGm0224,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0225,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0226,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0227,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0228,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Both,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,26.39318641,H11
HIGm0232,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0392,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0394,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0398,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H11
HIGm0399,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26.39318641,H11
HIGm0525,Enc4,424,2,May,Spring,5,2009,02/05/2009,122,18,Yes,0,Right,10,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.39318641,H11
HIGm0157,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,1,1,0,4,1,4,9,26.39318641,H20
HIGm0165,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Both,30,lateral,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26.39318641,H20
HIGm0336,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,30,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,26.39318641,H20
HIGm1016,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,10,head,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,26.39318641,H20
HIGm0669,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,10,peduncle,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,26.39318641,H19
HIGm0791,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,20,lateral,0,0,0,0,0,0,1,0,0,1,0,6,0,1,7,26.39318641,H19
HIGm0755,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,20,lateral,0,0,0,0,0,0,1,0,0,1,0,4,0,1,5,26.39318641,H2
HIGm0576,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,20,dorsal,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26.39318641,H21
HIGm0337,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,1,Right,30,head,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,26.39318641,H20
HIGm0160,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.39318641,H20
HIGm0163,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.39318641,H20
HIGm0164,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H20
HIGm0167,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H20
HIGm0168,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,26.39318641,H20
HIGm0334,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.39318641,H20
HIGm0335,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.39318641,H20
HIGm0338,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,26.39318641,H20
HIGm0339,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H20
HIGm0340,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.39318641,H20
HIGm0341,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H20
HIGm0416,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.39318641,H20
HIGm0417,Enc2,425,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,30,head,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.39318641,H20
HIGm0070,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,1,Left,30,lateral,0,2,0,0,2,0,0,0,0,0,0,0,2,0,2,26.39318641,H19
HIGm0187,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,1,Left,30,peduncle,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26.39318641,H18
HIGm0062,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,1,Right,30,lateral,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26.39318641,H19
HIGm0075,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,1,Both,40,dorsal,0,0,1,0,1,0,0,0,0,0,0,1,1,6,8,26.39318641,H19
HIGm0184,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,50,head,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,26.39318641,H18
HIGm0186,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H18
HIGm0188,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H18
HIGm0189,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H18
HIGm0191,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,10,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.39318641,H18
HIGm0194,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H18
HIGm0195,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H18
HIGm0054,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,50,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.39318641,H19
HIGm0057,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,26.39318641,H19
HIGm0058,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,30,lateral,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,26.39318641,H19
HIGm0060,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H19
HIGm0061,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H19
HIGm0064,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,40,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,26.39318641,H19
HIGm0065,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H19
HIGm0071,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Both,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,26.39318641,H19
HIGm0072,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H19
HIGm0073,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Both,40,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,26.39318641,H19
HIGm0671,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H19
HIGm0777,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.39318641,H19
HIGm0782,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Right,10,lateral,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,26.39318641,H19
HIGm0784,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,26.39318641,H19
HIGm0502,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H2
HIGm0504,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H2
HIGm0554,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H2
HIGm0575,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H21
HIGm0693,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,26.39318641,H21
HIGm0694,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H21
HIGm0695,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39318641,H21
HIGm0696,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,10,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.39318641,H21
HIGm0697,Enc4,483,3,May,Spring,5,2009,03/05/2009,123,19,Yes,0,Left,10,lateral,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,26.39318641,H21
HIGm0188,Enc1,484,5,May,Spring,5,2009,05/05/2009,125,19,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.14656213,H18
HIGm0189,Enc1,484,5,May,Spring,5,2009,05/05/2009,125,19,Yes,0,Both,40,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,26.14656213,H18
HIGm0192,Enc1,484,5,May,Spring,5,2009,05/05/2009,125,19,Yes,0,Both,30,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.14656213,H18
HIGm0194,Enc1,484,5,May,Spring,5,2009,05/05/2009,125,19,Yes,0,Right,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26.14656213,H18
HIGm0195,Enc1,484,5,May,Spring,5,2009,05/05/2009,125,19,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.14656213,H18
HIGm0188,Enc1,426,7,May,Spring,5,2009,07/05/2009,127,19,Yes,0,Both,40,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.14656213,H18
HIGm0189,Enc1,426,7,May,Spring,5,2009,07/05/2009,127,19,Yes,0,Both,40,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.14656213,H18
HIGm0192,Enc1,426,7,May,Spring,5,2009,07/05/2009,127,19,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.14656213,H18
HIGm0194,Enc1,426,7,May,Spring,5,2009,07/05/2009,127,19,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.14656213,H18
HIGm0195,Enc1,426,7,May,Spring,5,2009,07/05/2009,127,19,Yes,0,Both,30,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,26.14656213,H18
HIGm0550,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0552,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0553,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26.30758807,H8
HIGm0555,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,Yes,0,Both,20,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.30758807,H8
HIGm0556,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.30758807,H8
HIGm0557,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0558,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0559,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0561,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0562,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,Yes,0,Right,20,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.30758807,H8
HIGm0701,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0703,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0704,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Right,40,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0722,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,26.30758807,H8
HIGm0723,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,Yes,0,Both,10,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,26.30758807,H8
HIGm0724,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0725,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0726,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0736,DJM,427,17,May,Spring,5,2009,17/05/2009,137,21,No,0,Right,40,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30758807,H8
HIGm0459,DJM,486,5,July,Spring,7,2009,05/07/2009,186,28,Yes,0,Left,30,lateral,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,26.69989044,H11
HIGm0570,DJM,486,5,July,Spring,7,2009,05/07/2009,186,28,Yes,0,Both,30,lateral,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,26.69989044,H11
